"CellId","AltFreq","AltPos","PairId","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS75_Median","LS125_Median","LS200_Median","LS300_Median","LS500_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
"YKIC140226Loc_DoubleSound",500,-6,1,0.35705414379309,0.303757496196599,0.597324858480656,1.43524311290615,1.20978607917507,0.11,0.16,0.09,0.19,0.06,0.15,0.13,0.08,0.02,0.01,0.08236925294457,0.00316033803916798,0.268978387324239,0.00546346733705718,0.361339490911072,0.322581732059672,0.275239450725641,0.652738077479655,3.11051791509261,1.07005290816528,0,0.140789473684211,0.305263157894737,0.181578947368421,0.138157894736842,0.101315789473684,0.111842105263158,0.0210526315789474,0,0,1.41,0.66,0.3
"PSIC092910Loc_DoubleSound",1100,-6,NA,0.195107144779014,0.128317189774298,NA,2.10021669832674,NA,0.24,0.27,0.13,0.09,0.06,0.07,0.08,0.02,0.03,0.01,0.0223113809969129,0.0240640257783877,0.109381433911803,0.0956515378853142,0.0309145581679291,0.572914681018174,0.843053880388039,0.407429657970723,1.8386333074441,1.67157824074368,0,0,0.0694444444444444,0.138888888888889,0.162037037037037,0.175925925925926,0.12037037037037,0.0509259259259259,0.282407407407407,0,0.68,0.34,0.16
"YKIC110211_1Loc_DoubleSound",1100,-24,NA,0.0623721573913074,0.0394893957050097,0.785295688594903,6.04675249492451,0.310996687786797,0.66,0.13,0.07,0.04,0.01,0.02,0.02,0.02,0.03,0,0.0299305991282156,0.02305714053341,0.066878080866852,0.0924894772930857,0.0363065236165373,0.0452311546104376,0.03861123297085,0.0982579806115798,13.5962284427069,4.04197483219259,0.708333333333333,0.109848484848485,0,0.00757575757575758,0.113636363636364,0.0606060606060606,0,0,0,0,0.29,0.11,0.08
"YKIC111111_2Loc_DoubleSound",500,-6,NA,0.0983996683563335,0.0495822799744012,0.420402347821517,4.88715506120141,0.39922239011379,0.51,0.26,0.11,0.05,0.03,0.03,0.01,0,0,0,0.113159591407653,0.0720500680642441,0.0618994182737066,0.0127453766727148,0.145076103698,0.863948668282902,0.867332977736826,NA,20.3653227044692,NA,0,0,0,0,0,0,0,0,1,0,0.31,0.08,0.01
"PSIC090910Loc_DoubleSound",609,6,NA,0.134106937741819,0.0409265042085122,0.14968909394692,3.27057189924162,3.04203744180362,0.41,0.34,0.09,0.1,0.01,0.01,0.02,0,0.02,0,0.130365497815484,0.0246289952561713,0.0178110560284665,0.0268702722056302,0.102059674625029,0.105258134380703,0.0779781713607925,0.688529965550082,2.84874201088407,1.26383875426437,0.445175438596491,0.081140350877193,0.105263157894737,0,0.0526315789473684,0.0328947368421053,0.160087719298246,0.107456140350877,0.0153508771929825,0,0.35,0.07,0.04
"YKIC140516Loc_DoubleSound",500,-6,2,0.30329147737602,0.352135724150945,0.206992708678023,1.86687572829975,1.76934875282934,0.17,0.17,0.15,0.22,0.14,0.09,0.01,0.03,0.02,0,0.00401772113284975,0.00418328771345974,0.00911816177825438,0.0202744879776257,0.456095126099476,0.72385344490047,0.704773649326865,0.784390699600276,3.69738485759922,3.24937667257996,0,0,0,0.00882352941176471,0.05,0.0764705882352941,0.263235294117647,0.339705882352941,0.241176470588235,0.0205882352941176,0.97,0.34,0.06
"YKIC093011Loc_DoubleSound",500,-24,NA,0.273114867582533,0.139965064380662,0.640737538655483,1.83194595116058,0.75401097775538,0.2,0.2,0.14,0.11,0.08,0.07,0.08,0.07,0.05,0,0.0282241421323188,0.00987391896000033,0.016314615123739,0.0606861766962258,0.219432202846811,0.360366866191862,0.314805000006177,0.839198865346984,2.64259888371225,0.611549259850288,0,0.1015625,0.182291666666667,0.270833333333333,0.1640625,0.0885416666666667,0.0703125,0.0416666666666667,0.0755208333333333,0.00520833333333333,0.92,0.47,0.21
"PSIC092710Loc_DoubleSound",1100,-24,NA,0.226771238807291,0.114257707197917,NA,2.30500069123292,NA,0.24,0.22,0.18,0.17,0.07,0.06,0.02,0.03,0.01,0,0.386576463141625,0.0162324635654214,0.0431135504798101,0.00923209209845071,0.0226162789377736,0.165276357284663,0.137613137625648,0.200787939494428,9.17761862080892,6.73328138512277,0,0.69047619047619,0.297619047619048,0.0119047619047619,0,0,0,0,0,0,0.9,0.27,0.07
"YKIC102811_1Loc_DoubleSound",609,-6,NA,0.00786329629870391,0.00524535411160435,0.125166290186029,20.8160725773506,1.04632423609149,0.78,0.07,0.08,0.02,0.02,0.02,0,0,0.01,0,0.0941480795133056,0.0179944897292463,0.0995174762386236,0.121784554551418,0.0256180367885026,0.989221577210243,0.989186794893823,0.647409899840674,6.45830466121525,1.68837076397476,0,0,0,0,0,0.053030303030303,0.162878787878788,0.0568181818181818,0,0.727272727272727,0.24,0.08,0.01
"PSIC090810Loc_DoubleSound",1100,-6,NA,0.328861132650581,0.306255439235248,NA,1.66514791749846,NA,0.11,0.18,0.16,0.21,0.08,0.08,0.07,0.06,0.05,0,0.00425592905713435,0.0186726259270948,0.254261407585398,0.0198803197227444,0.13953273730632,0.491800309225812,0.479164447488271,0.275995716792759,4.52086982848803,1.74750941461487,0,0,0.125,0.101851851851852,0.305555555555556,0.356481481481481,0.111111111111111,0,0,0,1,0.4,0.19
"YKIC140128Loc_DoubleSound",500,24,2,0.232745213902287,0.110103009832177,0.644202121411472,1.87071294754089,0.544155197074232,0.26,0.15,0.2,0.16,0.05,0.05,0.06,0.04,0.03,0,0.0161528200892978,0.136987655833853,0.00901855802145423,0.205668286825751,0.0520672681320655,0.605893365391986,0.831486390910136,0.514839867800505,2.68635348296235,2.32225838170701,0,0,0,0.078125,0.203125,0.216796875,0.0859375,0.14453125,0.271484375,0,0.92,0.33,0.15
"YKIC102811_1Loc_DoubleSound",903,24,NA,0.0466777009179891,0.0278390632362115,0.186220924647575,8.22138428335544,1.52067989749505,0.75,0.12,0.09,0,0.04,0,0,0,0,0,0.0669988703466298,0.0177001744772707,0.0307461546953,0.0421047064592158,0.0956217130208084,0.0462394557818654,0.0392794839889595,0.108900428877446,22.5895669997313,9.58862131279304,0.767857142857143,0.232142857142857,0,0,0,0,0,0,0,0,0.19,0.05,0
"YKIC141009Loc_DoubleSound",1632,-24,1,0.478616775733853,0.285487297376852,0.749235209686828,1.23472031091567,1.11800187175018,0.04,0.11,0.14,0.14,0.1,0.09,0.11,0.12,0.12,0.03,0.0492220727177515,0.0153024819104144,0.0140429388489001,0.188451888327003,0.111592148799486,0.598274270937569,0.64910011656913,0.549081284262622,4.28786372526499,3.70373396292112,0,0,0,0.0125,0.14375,0.35,0.38125,0.1125,0,0,1.82,1.01,0.62
"PSIC111510Loc_DoubleSound",903,-24,NA,0.132812611898997,0.0659708416858594,NA,2.90826606577195,NA,0.41,0.19,0.14,0.08,0.11,0.03,0.04,0,0,0,0.0217166172399083,0.0118714726049418,0.0824729850134986,0.230510579478273,0.0879173830818608,0.245049521577691,0.148191152106423,0.245599647320115,3.34197063473049,3.08016174470569,0,0.345238095238095,0.369047619047619,0.12202380952381,0.0773809523809524,0.0148809523809524,0.0714285714285714,0,0,0,0.58,0.22,0.04
"YKIC140603Loc_DoubleSound",1632,-6,1,0.171361932163947,0.134630728937314,0.804437905255855,3.05323991284069,0.16690922374999,0.27,0.3,0.2,0.08,0.06,0.05,0.01,0.01,0.02,0,0.0115303270911705,0.0710406083677971,0.188684437850221,0.0111554933870375,0.0349063081338138,0.244000176987828,0.219773415130976,0.393693511300048,4.49584509420919,1.0879753606817,0,0.244642857142857,0.398214285714286,0.0714285714285714,0.0892857142857143,0.0339285714285714,0.0410714285714286,0.0946428571428571,0.0267857142857143,0,0.76,0.27,0.05
"YKIC100111Loc_DoubleSound",500,-6,NA,0.361137636371183,0.310952940699807,NA,1.51988487475763,NA,0.13,0.13,0.17,0.17,0.08,0.09,0.1,0.06,0.06,0.01,0.0685674217703509,0.0399160933898271,0.016881063548859,0.0982607031621386,0.0255329252183486,0.337575956395954,0.35136659990771,0.159687021420924,2.24585019111539,1.88445004891244,0.0138888888888889,0.222222222222222,0.201388888888889,0.222222222222222,0.194444444444444,0.131944444444444,0.0138888888888889,0,0,0,1.26,0.51,0.25
"YKIC140529Loc_DoubleSound",500,6,1,0.547839387356934,0.70002446561953,0.275927553817092,1.36508198598819,0.9871443701629,0.03,0.07,0.13,0.07,0.12,0.18,0.1,0.15,0.11,0.04,0.0106478076857889,0.169377376359679,0.0853824790481575,0.127458332540138,0.0142461101222162,0.542329974719655,0.55367911625897,0.441872662037565,3.64456714676026,2.97160017936984,0,0,0,0.121875,0.296875,0.334375,0.128125,0.1125,0.00625,0,1.72,1.16,0.54
"YKIC102811Loc_DoubleSound",500,24,NA,0.176744270623398,0.086922222074945,0.708366636211966,2.46316050497003,0.514897016031189,0.36,0.19,0.17,0.08,0.03,0.02,0.06,0.05,0.02,0.02,0.232376869628768,0.0195841125511372,0.073490863500638,0.0046521818579796,0.192344413914433,0.436611006896528,0.413436081025072,0.242732466442833,2.33524602967367,1.75063097378133,0,0,0.222222222222222,0.178240740740741,0.224537037037037,0.0925925925925926,0.0902777777777778,0.134259259259259,0.0578703703703704,0,0.71,0.33,0.21
"YKIC140603Loc_DoubleSound",500,-6,1,0.0942349385213179,0.048744811169204,0.405040847858989,4.13522326965282,0.658141285427513,0.51,0.22,0.13,0.04,0.06,0.03,0.01,0,0,0,0.0741240604749104,0.0101963939238459,0.0255863858683747,0.0807450342332059,0.174466072494047,0.220515736804742,0.207191496182933,0.918301319901013,3.52686283662646,1.38563772585042,0,0.25625,0.36875,0.115625,0.009375,0,0,0,0.05,0.2,0.4,0.11,0.01
"YKIC102811_1Loc_DoubleSound",903,-6,NA,0.0536014695671823,0.0248766545664808,0.198801950269874,8.58685286236108,1.35709084616582,0.76,0.12,0.07,0.03,0.02,0,0,0,0,0,0.0232254960055302,0.0129135710793916,0.0739962408981237,0.0341761117820949,0.346151203731403,0.922578434551223,0.916659876901403,0.942623689494587,17.321092840899,16.8103551702327,0,0,0,0,0,0,0,0,0.148148148148148,0.851851851851852,0.13,0.03,0
"PSIC111210Loc_DoubleSound",1100,6,NA,0.163908283250602,0.084557897709465,0.427156455270994,2.23846863402403,0.995764167059344,0.31,0.21,0.1,0.07,0.13,0.09,0.06,0.02,0.01,0,0.0382131692605152,0.132382915033375,0.0583590148680959,0.0387704119226094,0.0733925115230152,0.136096122108015,0.122198292106023,0.313497931530027,7.745494094833,3.10723136566634,0.0595238095238095,0.654761904761905,0.0952380952380952,0.19047619047619,0,0,0,0,0,0,0.85,0.38,0.13
"YKIC113011Loc_DoubleSound",609,-6,NA,0.161903128626117,0.0643275980445137,0.708324383610409,2.61627862662928,0.295690221874547,0.4,0.18,0.18,0.09,0.05,0.04,0.01,0.04,0.01,0,0.00737660952332719,0.0476753796003217,0.0264606592095704,0.0139449870642036,0.42053938467779,0.710817745664214,0.937164037149585,0.405844689638383,1.88506329707019,1.43669509960646,0,0,0,0.154166666666667,0.141666666666667,0.116666666666667,0.0875,0.1,0.1,0.3,0.54,0.2,0.06
"PSIC102210Loc_DoubleSound",609,6,NA,0.143097277680279,0.100854481116411,0.436099498989715,3.77333055666214,0.866068587298441,0.32,0.33,0.14,0.05,0.1,0.02,0.02,0.01,0.01,0,0.147604507873852,0.00967957036616666,0.202002339682757,0.0816286630005351,0.0178332981299676,0.511515699108972,0.536452464448814,0.437912684130784,10.3902703929922,8.65819761271967,0,0,0,0,0.428571428571429,0.571428571428571,0,0,0,0,0.58,0.21,0.05
"PSIC091410Loc_DoubleSound",903,-24,NA,0.0100383219588079,0.00502702869940396,0.118038406561951,20.3802375702878,1.09234462433392,0.89,0.08,0.02,0,0,0,0,0.01,0,0,0.00890498233328725,0.064592503141207,0.0175350934656575,0.0132577387466871,0.0925507103727833,0.987282966373488,0.989557812345415,0.131137774755532,2.47626365018686,1.3044513329272,0.147058823529412,0.235294117647059,0,0,0,0,0,0,0,0.617647058823529,0.03,0.01,0.01
"YKIC080511Loc_DoubleSound",903,-6,NA,0.170120460892403,0.0726151231076824,0.70052033461062,2.46066683956599,0.335978232587744,0.36,0.19,0.16,0.12,0.06,0.03,0.03,0.04,0.01,0,0.0219933135194503,0.0609077879521338,0.0338751419742361,0.0596930539139451,0.051649674124742,0.814953944673504,0.815915530755793,0.490252124052084,8.27676746520516,2.21940604460354,0,0,0,0,0.0916666666666667,0.108333333333333,0,0.125,0.675,0,0.67,0.24,0.09
"PSIC090910Loc_DoubleSound",500,6,NA,0.238835453453776,0.158224921746252,NA,1.85759261045225,NA,0.22,0.2,0.13,0.17,0.1,0.06,0.04,0.04,0.04,0,0.0199112210387389,0.0206759771357275,0.0268074457563102,0.320679054395286,0.115333919966672,0.705851563883264,0.691796428550248,0.777221457735069,4.35873690507649,4.10257046673468,0,0,0,0,0.087962962962963,0.0555555555555556,0.342592592592593,0.384259259259259,0.12962962962963,0,0.89,0.38,0.14
"YKIC090911_1Loc_DoubleSound",609,6,NA,0.238651857824818,0.0844191721146438,NA,1.8698486055056,NA,0.29,0.17,0.09,0.11,0.1,0.09,0.06,0.05,0.03,0.01,0.0193291949383792,0.0699987601408864,0.0353166601981083,0.0875536150019672,0.0720255713779424,0.703538425267414,0.699142675089378,0.845661618063642,5.87852765523133,2.13457469711499,0,0.0958333333333333,0.0666666666666667,0.0375,0,0,0.275,0.35,0.175,0,0.96,0.49,0.18
"YKIC082611_1Loc_DoubleSound",500,24,NA,0.043714430785103,0.0284061122461449,0.292908790420027,10.536703507098,1.02491257268501,0.75,0.16,0.05,0.04,0,0,0,0,0,0,0.0816849001436716,0.0358556754179971,0.0217135692802129,0.0541358004856583,0.016347495206453,0.951949235516617,0.959106376803285,0.894772731787446,25.708053831297,3.71436790786583,0,0,0,0,0,0,0,0,0.107456140350877,0.892543859649123,0.09,0,0
"YKIC110211_1Loc_DoubleSound",500,24,NA,0.0292183402976652,0.0173010340432064,0.329958144184311,6.44806242434736,0.652350443563609,0.68,0.09,0.02,0.07,0.04,0.03,0.04,0.02,0.01,0,0.016153329272035,0.0125276724018625,0.0807147219937431,0.0817796341124749,0.0750511507345318,0.0218454554972329,0.0235238543281934,0.740171998120631,3.19503695520539,0.630403866805205,0.714285714285714,0,0,0,0.119047619047619,0.0238095238095238,0.0178571428571429,0.125,0,0,0.34,0.19,0.08
"PSIC091510Loc_DoubleSound",903,24,NA,0.200157100884969,0.116862675882997,NA,2.13259833463258,NA,0.26,0.23,0.14,0.09,0.05,0.07,0.06,0.05,0.04,0.01,0.124978717217038,0.0308226197452484,0.149311808444908,0.04504965415412,0.0420725683341066,0.643100730658861,0.816248818852136,0.242439063082994,1.70961808453676,1.57185170062621,0,0.0763888888888889,0.215277777777778,0.125,0,0,0.1875,0.111111111111111,0.28125,0.00347222222222222,0.78,0.44,0.22
"PSIC102210Loc_DoubleSound",1100,-24,NA,0.339958899170428,0.348912700878008,NA,1.65631010335512,NA,0.13,0.15,0.14,0.19,0.15,0.08,0.07,0.03,0.05,0.01,0.0354177729520902,0.0610897603257858,0.126021194647035,0.0141645402150927,0.0285660306901191,0.600063193775314,0.579539321547362,0.787210625715618,2.09197217104103,1.94523336812678,0,0,0.130952380952381,0.0119047619047619,0.119047619047619,0.238095238095238,0.136904761904762,0.18452380952381,0.178571428571429,0,1.05,0.51,0.21
"YKIC080411Loc_DoubleSound",903,6,NA,0.0562077945778452,0.0258160176330984,0.503900275836798,4.89876890357112,0.332619502346193,0.63,0.18,0.07,0.05,0.02,0.04,0,0.01,0,0,0.043199909350343,0.0425953191402213,0.0819253757113602,0.0329260663348055,0.0712903462639253,0.935777604843635,0.939907858968291,0.690424312528251,32.4804804724048,5.20420245737418,0,0,0,0,0,0,0.191666666666667,0.00833333333333333,0,0.8,0.23,0.08,0.02
"PSIC091710Loc_DoubleSound",1100,-6,NA,0.30501581141478,0.311846197477952,0.123680189094985,1.54347938449377,1.49627110865697,0.21,0.14,0.14,0.19,0.13,0.04,0.07,0.04,0.04,0,0.00984632778868295,0.0400680761699252,0.0146796578740038,0.0677044606858538,0.327159662733977,0.506318709004935,0.612846754075375,0.238120084815903,2.0649328232078,1.58263759140654,0,0.0576923076923077,0.185897435897436,0.0801282051282051,0.166666666666667,0.169871794871795,0.221153846153846,0.0737179487179487,0.0448717948717949,0,0.96,0.43,0.17
"PSIC100610Loc_DoubleSound",1100,6,NA,0.166511856852367,0.113646004353095,0.55882432801966,3.22941080205936,0.209000919425357,0.27,0.34,0.24,0.07,0.01,0.02,0.01,0.02,0.01,0.01,0.0300246672595268,0.0213981550027692,0.0434636970285979,0.119777301588607,0.186781346432144,0.553814808997573,0.539178215058057,0.605690165360111,3.80540399871491,3.78718019689262,0,0,0,0.075,0.1875,0.35,0.3875,0,0,0,0.51,0.17,0.1
"YKIC082411Loc_DoubleSound",500,-24,NA,0.193826219261088,0.136311354326143,NA,2.58933088428221,NA,0.21,0.31,0.15,0.11,0.1,0.06,0.02,0.03,0.01,0,0.00515756435050493,0.0105301268124469,0.0194241066694444,0.0439358555011546,0.622786706705174,0.434688519711313,0.515882939662258,0.217323144118245,2.88294907576958,1.54572380365714,0,0.0986842105263158,0.140350877192982,0.184210526315789,0.256578947368421,0.267543859649123,0.0526315789473684,0,0,0,0.59,0.26,0.07
"YKIC110211_1Loc_DoubleSound",609,24,NA,0.0917602197101564,0.0369458722757321,NA,3.51394076216487,NA,0.52,0.14,0.13,0.07,0.08,0.02,0.03,0.01,0,0,0.0846350356285467,0.0147913712834616,0.0525490703282678,0.0507124428803797,0.0433533362921257,0.175243423228914,0.0945803343361024,0.267460416179889,4.0923626270107,2.55202534539345,0.265625,0.354166666666667,0.208333333333333,0.114583333333333,0.0572916666666667,0,0,0,0,0,0.44,0.17,0.04
"YKIC082611_1Loc_DoubleSound",903,24,NA,0.085591311281227,0.0328573595129326,0.346405323378431,4.73466752627026,0.60734070129432,0.54,0.3,0.02,0.07,0.02,0.02,0.02,0.01,0,0,0.0504467250160161,0.0234436424672203,0.118167738559111,0.0804940838684994,0.0899202686315742,0.932027285730603,0.952454116600823,0.847430646652909,6.90789302421248,2.67172465191803,0,0,0,0,0,0.0256410256410256,0.0608974358974359,0.092948717948718,0.282051282051282,0.538461538461538,0.24,0.09,0.03
"YKIC080511Loc_DoubleSound",903,-24,NA,0.0466913255888314,0.0222434249343945,0.46844075810177,3.91239577372614,0.594282818868169,0.58,0.15,0.07,0.01,0.08,0.02,0.05,0.03,0,0.01,0.0786402305415589,0.0295174436115599,0.0118612737166014,0.0364186640743415,0.0448973053298352,0.982459269255645,0.982813547807498,0.670244134970441,5.72543896910971,1.78944832109925,0,0,0,0,0,0,0.1875,0.171875,0.015625,0.625,0.48,0.24,0.1
"PSIC111610Loc_DoubleSound",1100,24,NA,0.0375497145088706,0.0213059929319956,0.415038247029344,7.51952914592845,0.278775835268999,0.68,0.21,0.07,0.01,0.02,0,0.01,0,0,0,0.0104007831213137,0.0788558266294874,0.0248139722964253,0.0107678617799141,0.190261660101307,0.0737892606278427,0.0765338903552552,0.0499097780209299,43.9674369793441,15.6104013349688,1,0,0,0,0,0,0,0,0,0,0.16,0.04,0.02
"PSIC101410Loc_DoubleSound",903,24,NA,0.100409926678682,0.051601379677897,0.735419423767203,2.33982931262798,0.460890362002381,0.5,0.08,0.09,0.1,0.08,0.02,0.03,0.06,0.03,0.01,0.0674914515539353,0.0936258562206145,0.026427035797751,0.0406733331390658,0.0792112869566929,0.679151983452991,0.898715866813137,0.227441712866534,1.71120773516092,1.23537435926043,0,0.177083333333333,0.109375,0.0885416666666667,0.03125,0.03125,0.0625,0.0989583333333333,0.0572916666666667,0.34375,0.66,0.3,0.14
"YKIC072711Loc_DoubleSound",903,6,NA,0.182386291969616,0.11015422055871,0.445514793925662,2.51731838127288,0.853965840166554,0.3,0.24,0.19,0.05,0.1,0.04,0.05,0.02,0.01,0,0.0168357418400135,0.0318516508550508,0.0842209370185989,0.0535252629666724,0.178157149293845,0.761913870176322,0.776848142821881,0.616636060467469,5.78347089204922,2.1416755149699,0,0,0,0,0,0.0520833333333333,0.197916666666667,0.447916666666667,0.302083333333333,0,0.61,0.27,0.08
"YKIC140516Loc_DoubleSound",500,6,2,0.193771663444534,0.109847370082176,0.791343707193074,2.51868092161918,0.15054456309315,0.26,0.26,0.25,0.12,0.04,0.03,0.01,0.01,0.01,0.01,0.0745082529936144,0.0420409289722884,0.023090809153917,0.0505108936002672,0.0836611869624687,0.429598863163647,0.462794988032516,0.367740023867189,4.65652027127316,2.26587093842797,0,0.111111111111111,0.166666666666667,0.213888888888889,0.413888888888889,0.0944444444444444,0,0,0,0,0.8,0.13,0.04
"PSIC093010Loc_DoubleSound",903,24,NA,0.359214443596708,0.444942674691948,0.141915028367709,1.39679733796978,1.2020694213825,0.17,0.11,0.12,0.15,0.14,0.14,0.07,0.02,0.06,0.02,0.0352182105674928,0.13579402287058,0.0194296829271384,0.0484187983989128,0.0145312006482966,0.287588557908276,0.276250124000762,0.170569912913468,3.13554744223984,2.67067449576515,0,0.25,0.291666666666667,0.236111111111111,0.159722222222222,0.0625,0,0,0,0,1.22,0.62,0.2
"YKIC100511_1Loc_DoubleSound",609,6,NA,0.0713532199903838,0.0292060166438876,NA,3.23134414438921,NA,0.55,0.09,0.16,0.07,0.05,0.05,0.03,0,0,0,0.195729247402454,0.163676761588925,0.0181191457171386,0.0111700278946458,0.0132236139150824,0.360748996204805,0.0170955011613463,0.51369335622736,1.96129995082506,1.4679062391622,0.37962962962963,0.00925925925925926,0.0740740740740741,0.0601851851851852,0.0671296296296296,0.206018518518519,0.0648148148148148,0.138888888888889,0,0,0.56,0.16,0.04
"YKIC102711Loc_DoubleSound",1100,-6,NA,0.0237961445863393,0.0145434125198494,0.875599297175117,3.71945801558702,0.243975032546465,0.64,0.08,0.06,0.06,0.06,0.03,0.02,0,0.03,0.02,0.0316384664873608,0.143393346852372,0.00753236507545665,0.0498433531256647,0.0417741409964227,0.982335121166192,0.983868810277975,0.860901206853219,6.74311587556085,1.18116848187195,0,0,0,0,0.00462962962962963,0.0532407407407407,0.099537037037037,0.087962962962963,0.118055555555556,0.636574074074074,0.37,0.19,0.08
"YKIC111011_2Loc_DoubleSound",500,-24,NA,0.163850136580394,0.0688484514485084,NA,2.32395105072968,NA,0.36,0.19,0.14,0.07,0.11,0.05,0.04,0.04,0,0,0.00726267729768201,0.0370367595594019,0.049861678606905,0.0149319512092281,0.361089100314752,0.8323378227793,0.869251369865587,0.259006346223528,2.48537626389785,1.37128555979207,0,0.0454545454545455,0.189393939393939,0.113636363636364,0.0151515151515152,0,0.0909090909090909,0.0189393939393939,0.465909090909091,0.0606060606060606,0.57,0.29,0.08
"YKIC111011_1Loc_DoubleSound",500,-6,NA,0.238170542718131,0.129045922846677,0.389519074810954,1.87412455151665,1.19950181763569,0.22,0.22,0.1,0.13,0.13,0.1,0.06,0.03,0.01,0,0.101477170914274,0.036056965849091,0.038912282401072,0.0900389987172567,0.0217075588186712,0.291481682408779,0.350823832676817,0.157591649840209,4.55491678376693,3.25567821893396,0,0.265151515151515,0.284090909090909,0.386363636363636,0.0643939393939394,0,0,0,0,0,1.01,0.45,0.13
"YKIC111111_3Loc_DoubleSound",1100,-6,NA,0.113691871945413,0.0638192233929146,0.602903037407984,3.20020727689168,0.289424506222555,0.44,0.23,0.1,0.1,0.07,0.02,0.03,0.01,0,0,0.0609210798691456,0.0355457022980086,0.106506125538675,0.0259810023001681,0.0683397266837312,0.875932370079175,0.873681873705592,0.892988186585311,23.7875955730042,16.3218204991708,0,0,0,0,0,0,0,0,0.891666666666667,0.108333333333333,0.45,0.13,0.04
"YKIC090911_1Loc_DoubleSound",1100,24,NA,0.18496616422933,0.0725039724821303,0.626895638363987,2.14584806615878,0.662560111498468,0.36,0.16,0.13,0.16,0.02,0.05,0.1,0.02,0,0,0.0377990182133987,0.17279249068172,0.0341190217235987,0.0192909054119996,0.0433949954000013,0.808965033029541,0.828344070212585,0.687924429362797,6.02025626854199,1.4165997602956,0,0,0,0,0,0,0.0989583333333333,0.369791666666667,0.53125,0,0.76,0.27,0.13
"YKIC141009Loc_DoubleSound",500,-6,1,0.329846726392701,0.35568530074886,0.170833814188537,2.00723869610015,1.72306323937579,0.08,0.21,0.14,0.24,0.17,0.08,0.04,0.01,0.01,0.02,0.0253150747773161,0.123385508556067,0.0630497608960003,0.0278534910961281,0.118724336830359,0.388124104297563,0.364738160669895,0.455547530450743,4.96600987083675,3.72839193164027,0,0,0.125,0.414285714285714,0.3375,0.123214285714286,0,0,0,0,1.29,0.42,0.09
"PSIC042011Loc_DoubleSound",1100,6,NA,0.344390481809757,0.288672845097664,0.663586167054648,1.5428627097655,0.949785300355021,0.14,0.12,0.17,0.2,0.04,0.05,0.13,0.08,0.07,0,0.200769695343803,0.0111317375995765,0.0847670138301087,0.0625040431221526,0.0370853123708871,0.564234497063014,0.616009042670988,0.308766179519621,2.8272163672257,1.25894843831016,0,0,0.108333333333333,0.116666666666667,0.1,0.254166666666667,0.3,0.0833333333333333,0.0375,0,1.17,0.61,0.35
"YKIC110411_3Loc_DoubleSound",1100,-24,NA,0.0402237370293625,0.0228667842765116,0.228336079981761,6.93360632334505,0.970094273506312,0.71,0.09,0.09,0.01,0.03,0.01,0.05,0.01,0,0,0.0185232362420306,0.0218678266425751,0.270995939785448,0.0426424640786,0.0937402365592051,0.929974896388306,0.936354032202481,0.879368147233506,21.6873204238105,3.399550969663,0,0,0,0,0,0,0,0.0119047619047619,0.226190476190476,0.761904761904762,0.37,0.15,0.07
"PSIC111510Loc_DoubleSound",609,-6,NA,0.118550183199206,0.0834248691807618,NA,3.28158766322251,NA,0.37,0.3,0.08,0.09,0.06,0.04,0.03,0.02,0.01,0,0.0536710208909062,0.0759580022783223,0.0254912337325469,0.0615766636902696,0.0853947109801805,0.560552364346611,0.541966766715474,0.606626404782786,7.37446205993846,4.80972236087842,0,0,0,0.00833333333333333,0.129166666666667,0.558333333333333,0.304166666666667,0,0,0,0.43,0.2,0.07
"YKIC100711Loc_DoubleSound",609,-6,NA,0.0730829380648047,0.0496383834482077,0.328625899637515,5.81303888894817,0.929734438361362,0.64,0.16,0.1,0.07,0,0,0.02,0.01,0,0,0.00671263529709352,0.012621297614173,0.075415209631348,0.0190221025703715,0.342593983951546,0.261092295252391,0.103175426886127,0.696148921998483,2.64493196108147,1.21715526252501,0.217948717948718,0.243589743589744,0.0769230769230769,0.105769230769231,0.125,0,0.153846153846154,0.0769230769230769,0,0,0.25,0.04,0.03
"YKIC102711Loc_DoubleSound",903,24,NA,0.0626261133310597,0.0378590698741044,0.291021421093888,5.67840547014345,0.988768842476779,0.6,0.17,0.09,0.06,0.03,0.01,0.01,0.01,0.02,0,0.018976403211008,0.0181556507293019,0.0378703934867249,0.0424662583834562,0.17246892183836,0.0626710574123026,0.0372096517300862,0.170808521457165,10.7240488799997,1.71848657508705,0.75,0.25,0,0,0,0,0,0,0,0,0.32,0.11,0.04
