"X","CellId","AltFreq","AltPos","SepBF","Pval1","Pval2","PrMix","PrAve","PrOut","PrSing","WinModels","WinPr","MlpxRate","PrState1","Switch12","Switch21","ProbMlpx","PvalSep","PrBinSep","MinSampSize","Pswitch0_10","Pswitch10_20","Pswitch20_30","Pswitch30_40","Pswitch40_50","Pswitch50_60","Pswitch60_70","Pswitch70_80","Pswitch80_90","Pswitch90_100","Rule_5_5_5","PairId","Site","Alpha_mean","Alpha_Mode1","Alpha_Mode2","Alpha_ModeDen1","Alpha_ModeDen2","MinMax_Median","MinMax_Mode1","MinMax_Mode2","MinMax_ModeDen1","MinMax_ModeDen2","MinMax_Dec1Prob","MinMax_Dec2Prob","MinMax_Dec3Prob","MinMax_Dec4Prob","MinMax_Dec5Prob","MinMax_Dec6Prob","MinMax_Dec7Prob","MinMax_Dec8Prob","MinMax_Dec9Prob","MinMax_Dec10Prob","LS3_Median","LS5_Median","LS8_Median","LS12_Median","LS20_Median","Alpha_bar_median","Alpha_bar_Mode1","Alpha_bar_Mode2","Alpha_bar_ModeDen1","Alpha_bar_ModeDen2","Alpha_bar_Dec1Prob","Alpha_bar_Dec2Prob","Alpha_bar_Dec3Prob","Alpha_bar_Dec4Prob","Alpha_bar_Dec5Prob","Alpha_bar_Dec6Prob","Alpha_bar_Dec7Prob","Alpha_bar_Dec8Prob","Alpha_bar_Dec9Prob","Alpha_bar_Dec10Prob","Switch_0.2Mean","Switch_0.4Mean","Switch_0.6Mean"
108,"YKIC093011Loc_DoubleSound",500,24,8.9104,0.2226,0.5692,0.83414121,0.105109504,0.007833447,0.052915839,"Mixture",0.83414121,0.54,0.83,0.22,0.39,0.57,0,0,6,0,0,0,0,5,9,2,0,0,0,TRUE,NA,NA,0.560480553888147,0.738417828374785,1.35101583711986,0.329044839336618,0.0848507483070495,NA,1.79686201363813,NA,0.17196,0.16296,0.13056,0.11376,0.09432,0.08444,0.07032,0.06452,0.06,0.04716,0.0230785092486668,0.0127577536139148,0.00222109112476366,0.00114840703679302,0.458265270031653,0.558418454771149,0.644397620631829,NA,1.98357955526216,NA,0.00624,0.03284,0.06632,0.12808,0.15944,0.18432,0.19684,0.13748,0.07108,0.01736,0.76812,0.38184,0.15328,0.560480553888147,0.738417828374785
109,"PSIC111910Loc_DoubleSound",903,24,45.9037,0.5032,0.1205,0.165355803,0.830227312,1.55e-07,0.00441673,"Average",0.830227312,0.54,0.34,0.39,0.28,0.58,0,0,15,0,0,1,1,2,7,5,0,0,0,TRUE,NA,NA,0.565678842106795,0.59743043071997,1.76085658563915,0.309507862569365,0.0899360189506244,NA,1.91642109732489,NA,0.1704,0.17804,0.13948,0.11424,0.09872,0.0842,0.07056,0.06032,0.04776,0.03628,0.0385859558953195,0.0113528600419606,0.00115950073687742,0.00134485426953058,0.419314365200115,0.564441429334918,0.540798629323969,NA,2.66204141509342,NA,0.00312,0.01308,0.03564,0.08932,0.18856,0.2644,0.21212,0.14132,0.0486,0.00384,0.77644,0.37096,0.13184,0.565678842106795,0.59743043071997
110,"YKIC102811_1Loc_DoubleSound",1100,-6,146.8756,0.7338,0.7511,0.032401098,0.013774132,0.824594959,0.129229812,"Outside",0.824594959,0.31,0.94,0.14,0.32,0.26,0,0,16,0,0,12,7,1,0,0,0,0,0,TRUE,NA,NA,0.545920194275162,0.549806690863587,2.28379004451497,0.175868324741646,0.077589120821384,0.889230348837991,3.45263164200395,0.105288019332105,0.28256,0.27044,0.16584,0.10556,0.06892,0.04356,0.02696,0.0182,0.01088,0.00708,0.00913077818061563,0.00270700260079327,0.000225732242187021,0.000498357140483957,0.824253104532473,0.550869568663556,0.528462196431341,0.106157442734226,3.77985540778009,0.0410217688141193,0.00184,0.00624,0.021,0.05496,0.22384,0.36612,0.23492,0.0766,0.01376,0.00072,0.44448,0.13952,0.03452,0.545920194275162,0.549806690863587
111,"YKIC102811Loc_DoubleSound",1100,-24,7.7125,0.241,0.1933,0.036739146,0.017736823,0.824142001,0.12138203,"Outside",0.824142001,0.37,0.89,0.19,0.27,0.33,0,0,10,0,0,5,10,4,1,0,0,0,0,TRUE,NA,NA,0.632510324939422,0.6500890880538,1.863847796552,0.330166257677584,0.0907008163192045,NA,1.8113451028038,NA,0.1654,0.16872,0.13064,0.1122,0.09924,0.08468,0.07356,0.066,0.05648,0.04308,0.0607674883552449,0.0192189713120007,0.00126551095702046,0.000941462024589455,0.301636979959829,0.627967519030144,0.607860139609019,0.720811565631397,2.25834255685027,2.13920645577422,0.00108,0.01024,0.03548,0.07256,0.11912,0.1974,0.2204,0.20444,0.11424,0.02504,0.84176,0.397,0.15128,0.632510324939422,0.6500890880538
112,"YKIC140220Loc_DoubleSound",1988,-24,22.4948,0.5956,0.5697,0.104247936,0.822519398,5.09e-06,0.073227576,"Average",0.822519398,0.73,0.38,0.37,0.32,0.83,0,0,18,0,0,0,0,0,3,3,7,9,0,TRUE,2,NA,0.865784489868288,0.96379849362136,0.0401998476448622,7.03469677052761,0.0116392237067568,0.102951837712957,0.0306055143146737,0.703134498671415,5.58415237648669,0.181209241133831,0.49288,0.20384,0.10896,0.0666,0.04652,0.02876,0.01944,0.01604,0.01068,0.00628,0.01561501557472,0.00460021809586133,0.000611774501063315,0.00129021828141679,0.66457077532961,0.910532292808477,0.939039702068431,0.710552862768195,8.38505843873952,0.24943760342059,6e-04,0.00264,0.0068,0.01316,0.01792,0.02212,0.02336,0.02888,0.30848,0.57604,0.26512,0.08248,0.02316
113,"PSIC092110Loc_DoubleSound",1100,-24,41.9616,0.305,0.7959,0.029131013,0.820081192,0.01885359,0.131934205,"Average",0.820081192,0.65,0.8,0.3,0.44,0.74,0,0,20,0,0,0,0,1,3,3,8,0,0,TRUE,NA,NA,0.38469488221087,0.178256566311133,0.111097792883911,1.45110884800561,1.44499107031454,0.313591321449009,0.0802518653966619,0.779178642661347,1.86433543490348,0.59953107395112,0.18216,0.16872,0.13312,0.11028,0.09268,0.07996,0.0704,0.0606,0.05696,0.04512,0.0271587292953134,0.016281755031178,0.00103404274812328,0.00131163844916953,0.472716572323384,0.332294009661948,0.267751619761857,NA,2.87801545869688,NA,0.02672,0.12384,0.27536,0.20152,0.15568,0.10904,0.06108,0.03552,0.00956,0.00168,0.75124,0.36672,0.14848
114,"PSIC102110Loc_DoubleSound",1100,-6,17.9548,0.4531,0.1501,0.161432427,0.810933981,0.00083668,0.026796912,"Average",0.810933981,0.62,0.49,0.4,0.34,0.7,0,0,9,0,0,0,1,0,3,5,3,1,0,TRUE,NA,NA,0.461654073825141,0.496246102115472,1.91423240442622,0.255296967511364,0.0926261034910978,NA,2.35073462877828,NA,0.19584,0.21224,0.15424,0.11348,0.09184,0.07324,0.05668,0.04456,0.03476,0.02312,0.0264154495951779,0.00729814881069792,0.00125569082296996,0.000828571848945003,0.575731892812324,0.45613191426241,0.477255527762867,0.0535768843148174,2.74022442966239,0.032632448242179,0.0026,0.0238,0.10864,0.2146,0.27076,0.21604,0.11268,0.03632,0.0136,0.00096,0.6658,0.28936,0.09756,0.461654073825141,0.496246102115472
115,"YKIC110311Loc_DoubleSound",1100,-24,160.3196,0.7641,0.433,0.033220006,0.805652319,0.010809791,0.150317885,"Average",0.805652319,0.33,0.94,0.19,0.4,0.29,0,0,11,0,0,15,8,1,0,1,0,0,0,TRUE,NA,NA,0.682694855441569,0.819450053983776,2.23011230399319,0.158456287271652,0.0633236458717632,0.881949490445189,3.77584332550429,0.0914351365527254,0.3288,0.26296,0.15888,0.095,0.05784,0.03996,0.02404,0.01556,0.01008,0.00688,0.00611369372956379,0.00183459671293609,0.000273467665369068,0.00107449062097032,0.852311488909798,0.696705340883474,0.724212762447634,NA,3.27792689121146,NA,0.00048,0.00284,0.00936,0.02944,0.07344,0.14624,0.24804,0.30736,0.16168,0.02112,0.36792,0.11032,0.0288,0.682694855441569,0.819450053983776
116,"YKIC140507Loc_DoubleSound",500,24,13.7872,0.3208,0.6276,0.802472516,0.052132972,0.023738486,0.121656026,"Mixture",0.802472516,0.39,0.24,0.32,0.29,0.33,0.01,0.01,9,0,2,2,4,1,2,1,0,0,0,TRUE,2,NA,0.431228541238972,0.435546472833368,1.75741067637758,0.317502040539186,0.0915155243485735,NA,1.87014548152744,NA,0.16876,0.1726,0.13696,0.11336,0.10012,0.08616,0.0704,0.06212,0.05168,0.03784,0.0393848164986456,0.0127276642934776,0.0012165460443002,0.00128841171196184,0.405166233414388,0.463224503199775,0.468462558842363,0.386351093312195,2.03781835340494,1.97778409600909,0.00856,0.05264,0.1272,0.18636,0.20096,0.18812,0.13176,0.07516,0.02644,0.0028,0.80044,0.37524,0.14132,0.431228541238972,0.435546472833368
117,"PSIC091310Loc_DoubleSound",903,-24,19.4829,0.6019,0.234,0.797506903,0.142336004,5.83e-05,0.060098837,"Mixture",0.797506903,0.49,0.38,0.34,0.27,0.5,0,0,16,0,0,0,1,5,6,0,0,0,0,TRUE,NA,NA,0.874782322358094,0.978992599770374,0.538244425765423,8.81527803273769,0.247571498537215,0.169856447656461,0.0391853765175987,NA,3.37210258489172,NA,0.36312,0.18148,0.11812,0.08816,0.0654,0.05284,0.04132,0.03608,0.02976,0.02372,0.0169481631235069,0.00740295067120443,0.00102223135005089,0.00134156942153256,0.61924515395869,0.892157508700632,0.935844587202965,0.390590896399974,6.84280258370432,0.272587695839802,0.00176,0.00992,0.01848,0.02504,0.02628,0.02796,0.03552,0.09084,0.2998,0.4644,0.44528,0.18704,0.06664
118,"YKIC140226Loc_DoubleSound",1988,-6,10.8382,0.2031,0.1758,0.089021989,0.115906451,0.001389138,0.793682422,"Single",0.793682422,0.61,0.09,0.39,0.27,0.66,0.01,0.01,14,0,0,0,1,4,6,6,9,0,0,TRUE,2,NA,0.452199579346099,0.422802716346345,1.97779020037389,0.397859902729204,0.243883747080417,0.165103324888413,1.46514650888743,1.44931456397708,0.07824,0.14472,0.14564,0.13376,0.1148,0.09812,0.09152,0.0754,0.06456,0.05324,0.0227406623826047,0.00927528269890679,0.00107860011589226,0.00143893957094795,0.531925217200238,0.460490058969159,0.432784160217124,NA,2.56688312371871,NA,0.00432,0.03944,0.11144,0.19048,0.25432,0.20132,0.12284,0.05744,0.01652,0.00188,1.14304,0.5622,0.2196,0.452199579346099,0.422802716346345
119,"YKIC082611Loc_DoubleSound",500,-24,27.726,0.1152,0.1639,0.051963079,0.793642767,0.038967714,0.11542644,"Average",0.793642767,0.52,0.72,0.27,0.43,0.51,0.01,0,5,0,0,0,1,1,2,0,1,0,0,TRUE,NA,NA,0.370153822345505,0.296300732914524,2.19585763242113,0.533370238789484,0.891700859323254,0.174887436752671,1.24182930175918,1.1175095198369,0.0628,0.111,0.10624,0.09516,0.0932,0.09404,0.09888,0.10384,0.1226,0.11224,0.173754429370692,0.0336646820484824,0.000916334103046816,0.000731787945346419,0.261094321134553,0.304215198946671,0.286812600332287,0.631073832737961,3.93753262719752,0.404021908225672,0.0018,0.10952,0.37172,0.29316,0.10688,0.05412,0.03576,0.01652,0.00852,0.002,1.59844,0.89956,0.38508,0.370153822345505,0.296300732914524
120,"YKIC090111_1Loc_DoubleSound",609,24,27.3204,0.1455,0.3409,0.790650397,0.206449513,0.000285634,0.002614456,"Mixture",0.790650397,0.37,0.47,0.35,0.34,0.31,0,0,9,0,0,5,1,5,0,0,0,0,0,TRUE,NA,NA,0.536721264139871,0.581871975111901,1.72484212759833,0.469047461216686,0.117796133706889,0.395295721787777,1.22800802100869,1.0320771065787,0.0996,0.12064,0.10744,0.10144,0.10076,0.0968,0.09836,0.09832,0.09468,0.08196,0.226332017505573,0.0289791330468172,0.00162379184777518,0.000640795481470592,0.159745765049967,0.56548573738804,0.596579321764642,NA,2.86267820524432,NA,0.00288,0.023,0.05308,0.0922,0.1634,0.26484,0.24612,0.12464,0.02808,0.00176,1.13548,0.6272,0.2698,0.536721264139871,0.581871975111901
121,"PSIC091010Loc_DoubleSound",903,24,4.7739,0.1162,0.1314,0.781243915,0.111987517,0.000678607,0.10608996,"Mixture",0.781243915,0.45,0.47,0.32,0.29,0.4,0.05,0.38,12,0,0,0,3,11,0,0,0,0,0,TRUE,NA,NA,0.301803861069562,0.229925230651916,2.31849826054542,0.242221245376008,0.0775103132112595,NA,2.41528005372047,NA,0.21916,0.20836,0.15604,0.11488,0.09056,0.06868,0.0532,0.04048,0.02956,0.01908,0.0345960750299967,0.0113440721151965,0.000701795076277343,0.000660852323020249,0.460304000118182,0.276809241868997,0.247345968214593,0.732472465302296,3.78611827825224,0.168935037869437,0.024,0.19168,0.36712,0.244,0.0978,0.03608,0.02072,0.01304,0.0052,0.00036,0.64212,0.24752,0.07844,0.301803861069562,0.229925230651916
122,"PSIC091510Loc_DoubleSound",1100,-24,21.2959,0.1185,0.787,0.196791563,0.778325731,0.001911418,0.022971289,"Average",0.778325731,0.51,0.58,0.27,0.31,0.53,0,0,19,0,0,0,1,7,16,2,0,0,0,TRUE,NA,NA,0.523076649164731,0.535048501844667,1.91272049962733,0.519789016938004,0.919347523058564,0.234540260675513,1.19025251988087,1.11060649374934,0.05864,0.10424,0.11048,0.10376,0.10236,0.0968,0.09592,0.10144,0.10804,0.11832,0.0840388084187202,0.0200408830228557,0.00105131932045882,0.000893660805208539,0.306161026545062,0.532405524574066,0.576418925877,NA,2.22039176752335,NA,0.00268,0.02956,0.07376,0.13028,0.19596,0.21764,0.20592,0.11084,0.0312,0.00216,1.51808,0.86804,0.39636,0.523076649164731,0.535048501844667
123,"PSIC090710Loc_DoubleSound",609,6,12.9356,0.6168,0.8729,0.080979248,0.770463997,0.025960935,0.12259582,"Average",0.770463997,0.47,0.65,0.28,0.33,0.45,0.01,0.01,10,0,0,0,0,7,3,0,0,0,0,TRUE,NA,NA,0.4859357514333,0.503216020116533,1.70356242150346,0.329070645654117,0.0877882682439901,NA,1.80531598738067,NA,0.16232,0.16596,0.13592,0.12036,0.1022,0.09024,0.07432,0.06228,0.05112,0.03528,0.0390602639738089,0.0182916373941937,0.00128316994016346,0.000877367486737582,0.373650836211342,0.485098900034043,0.539852627728621,0.443802517019318,2.23159495750246,2.05151100757766,0.0044,0.03404,0.11564,0.17388,0.20508,0.21736,0.15164,0.07288,0.02228,0.0028,0.80956,0.377,0.134,0.4859357514333,0.503216020116533
124,"YKIC110211_1Loc_DoubleSound",1100,24,25.6606,0.3096,0.7314,0.059643189,0.765768546,0.000113526,0.174474738,"Average",0.765768546,0.61,0.23,0.47,0.3,0.66,0,0,6,0,0,0,0,1,1,5,1,0,0,TRUE,NA,NA,0.510011574899783,0.503279897124269,1.84357545879828,0.343044895910943,0.0959952276685127,NA,1.75614903528071,NA,0.15044,0.16348,0.13396,0.11724,0.10188,0.08652,0.07612,0.06736,0.05904,0.04396,0.105983832758513,0.015652950457783,0.000951289989371951,0.000517895681817891,0.286911882779199,0.506601175152003,0.431073682763188,NA,2.4663414074612,NA,0.00096,0.0164,0.05588,0.17288,0.2384,0.21596,0.16976,0.09552,0.02752,0.00672,0.9014,0.43572,0.16384,0.510011574899783,0.503279897124269
125,"PSIC092710Loc_DoubleSound",500,-6,14.9575,0.68,0.4828,0.154572577,0.76514376,0.001045049,0.079238615,"Average",0.76514376,0.39,0.25,0.35,0.27,0.32,0,0.01,13,0,0,1,6,7,0,0,0,0,0,TRUE,NA,NA,0.534764643568657,0.518237021344426,0.567541040591797,1.79790687105728,1.78706186854956,0.329765821746985,0.0940896712093896,NA,1.77366765961387,NA,0.15668,0.16716,0.13896,0.1188,0.09936,0.08656,0.07536,0.06484,0.05432,0.03796,0.0333746072165723,0.0206932673184639,0.00148390723447081,0.00140253141232602,0.32857077398326,0.528551205407803,0.520974464931478,NA,2.5924694195322,NA,0.00172,0.01952,0.06676,0.12408,0.21244,0.25732,0.18756,0.09844,0.02916,0.003,0.81204,0.39272,0.14568
126,"YKIC092311Loc_DoubleSound",1100,-24,50.0324,0.4988,0.4381,0.058169488,0.761858581,0.005866516,0.174105415,"Average",0.761858581,0.36,0.85,0.24,0.3,0.26,0.01,0,5,0,1,6,1,0,0,0,0,1,0,TRUE,NA,NA,0.376680597203462,0.12449625111415,1.5376881082625,0.27796604821911,0.0764691058364418,NA,2.11240094389138,NA,0.20432,0.18616,0.137,0.11112,0.09084,0.0774,0.06568,0.05396,0.04564,0.02788,0.0177279962053087,0.00724999808078064,0.00125973120386824,0.00128132258157265,0.600568826573178,0.379253058726205,0.375938910766654,NA,2.36724364656888,NA,0.01764,0.11836,0.18,0.23436,0.21404,0.13576,0.05944,0.03016,0.00864,0.0016,0.65272,0.3004,0.10804,0.376680597203462,0.12449625111415
127,"PSIC110310Loc_DoubleSound",1100,-24,87.6444,0.2892,0.4085,0.761385421,0.206714724,0.000122952,0.031776903,"Mixture",0.761385421,0.39,0.17,0.25,0.25,0.31,0,0,12,0,1,4,2,0,3,0,0,0,0,TRUE,NA,NA,0.351114915887522,0.333177210168854,0.951186329814621,2.84453634300871,0.00568475573403577,0.267291748739149,0.0882752145481354,NA,2.22516913699192,NA,0.18952,0.19724,0.16392,0.13048,0.10968,0.0806,0.05836,0.03472,0.02432,0.01116,0.0423770415745831,0.0114675437976588,0.000901770329386614,0.000876611633534439,0.229823103685888,0.340865822996776,0.341002003407792,NA,4.4714734867297,NA,0.00376,0.05572,0.26168,0.42588,0.18612,0.04328,0.01396,0.0062,0.003,4e-04,0.7232,0.2628,0.06904
128,"PSIC101410Loc_DoubleSound",903,-6,9.9375,0.5993,0.1224,0.753982838,0.152546521,0.014334506,0.079136136,"Mixture",0.753982838,0.45,0.61,0.28,0.36,0.43,0,0,16,0,0,0,1,5,0,0,0,0,0,TRUE,NA,NA,0.458466207565718,0.456112549637278,1.71375845703816,0.286621359970508,0.0916703343026219,NA,2.09428171729323,NA,0.18152,0.1894,0.14832,0.11252,0.09676,0.07612,0.06568,0.05364,0.04308,0.03296,0.0384934096240911,0.00872307747385784,0.00105535418737455,0.000830248057169058,0.503441278851917,0.460487039664258,0.439369324034608,NA,2.60491798281417,NA,0.00244,0.02884,0.10468,0.20624,0.26012,0.22376,0.12616,0.03856,0.0086,6e-04,0.73152,0.33804,0.12284,0.458466207565718,0.456112549637278
129,"YKIC082611_1Loc_DoubleSound",1100,-6,18.7343,0.6907,0.2452,0.75291716,0.241424117,0.000382264,0.005276459,"Mixture",0.75291716,0.46,0.08,0.37,0.18,0.47,0,0,12,0,0,0,1,22,4,0,0,0,0,TRUE,NA,NA,0.963282869451346,0.985415225469381,0.488512094230337,20.8382108926867,0.00117418636784213,0.0362077195585927,0.0128056817237956,0.486547597130342,12.806193683007,0.126643523455466,0.76112,0.12232,0.04928,0.02376,0.01436,0.01064,0.00712,0.00564,0.00376,0.002,0.0148032277922145,0.00929951527311046,0.000856267386511873,0.000679161127841257,0.501468262227448,0.974987643103347,0.977009776196744,0.537816909483671,24.1647277789515,0.0798438750561632,0.00056,0.00228,0.0042,0.00548,0.00472,0.00728,0.005,0.00604,0.00528,0.95916,0.08572,0.0246,0.00652
130,"YKIC092311Loc_DoubleSound",500,24,18.294,0.1913,0.15,0.748553331,0.219871317,0.003722303,0.027853049,"Mixture",0.748553331,0.49,0.57,0.34,0.31,0.48,0,0,9,0,0,2,1,1,8,1,0,0,0,TRUE,NA,NA,0.639228693242846,0.68624626376931,2.18514608624879,0.326037144290016,0.0956189497828223,NA,1.85524906941675,NA,0.15968,0.17028,0.1386,0.11424,0.09536,0.08312,0.0734,0.06532,0.05972,0.04028,0.0740930002746293,0.0152352842435918,0.00227597134324907,0.000658739749707648,0.282332349837656,0.660105130047003,0.675428560338674,NA,3.67330505693173,NA,0.00052,0.00592,0.01756,0.03812,0.0632,0.18072,0.34156,0.2848,0.06388,0.00372,0.85672,0.40856,0.15588,0.639228693242846,0.68624626376931
131,"YKIC080511Loc_DoubleSound",609,6,4.5682,0.6232,0.4233,0.076376955,0.013877669,0.745742984,0.164002392,"Outside",0.745742984,0.32,0.86,0.26,0.42,0.25,0,0.01,10,0,1,9,3,2,0,0,0,0,0,TRUE,NA,NA,0.423824210860047,0.414858065550047,2.09746320905268,0.477833487771585,0.182743023004788,0.498804476582527,1.28808002678421,1.02079739227269,0.06596,0.1258,0.12344,0.10844,0.1008,0.10008,0.0966,0.09784,0.09176,0.08928,0.0652570478052171,0.0186395460318655,0.00114667181274024,0.00072308419855101,0.270936444516428,0.410966693094393,0.428581572255011,NA,3.08963665469912,NA,0.00568,0.05972,0.16068,0.23932,0.29596,0.15832,0.04868,0.0238,0.00712,0.00072,1.44428,0.78952,0.33896,0.423824210860047,0.414858065550047
132,"YKIC140221Loc_DoubleSound",500,24,76.6728,0.3784,0.1168,0.743206143,0.256793806,1.81e-10,5e-08,"Mixture",0.743206143,0.72,0.27,0.39,0.38,0.9,0,0,33,0,0,0,1,4,6,5,11,15,5,TRUE,1,NA,0.642822665391356,0.729174535862682,1.86163279883842,0.323176496442808,0.0882561372501663,NA,1.84068908072757,NA,0.16816,0.16768,0.13504,0.11596,0.09428,0.08452,0.07,0.06512,0.05584,0.0434,0.0914665431692642,0.00888129520680353,0.00139766246338534,0.00146955014770751,0.31464130782834,0.680060380204616,0.709812599491894,NA,2.78001187932369,NA,0.00052,0.01208,0.029,0.04948,0.0862,0.14904,0.2278,0.2662,0.14824,0.03144,0.8462,0.39636,0.14772,0.642822665391356,0.729174535862682
133,"YKIC072711Loc_DoubleSound",1100,-24,23.512,0.1495,0.5673,0.054792986,0.02797083,0.734112428,0.183123756,"Outside",0.734112428,0.23,0.91,0.2,0.36,0.16,0,0,8,0,8,6,0,0,0,0,0,0,0,TRUE,NA,NA,0.581393949112031,0.637102720188724,1.92067545273088,0.300148458968466,0.0882822165340039,NA,2.02015437344154,NA,0.17712,0.17984,0.14288,0.11608,0.09732,0.0822,0.06568,0.05812,0.04752,0.03324,0.0558750558802047,0.00990036124788257,0.000944813826758331,0.000742623992478708,0.425764969734633,0.605732031447223,0.64151245443135,NA,2.74625557170344,NA,0.00084,0.00952,0.03456,0.08076,0.13604,0.22412,0.27088,0.19236,0.04764,0.00328,0.77832,0.35764,0.13008,0.581393949112031,0.637102720188724
134,"YKIC102811_1Loc_DoubleSound",1100,24,62.6983,0.453,0.6462,0.055584992,0.023939103,0.728664381,0.191811524,"Outside",0.728664381,0.35,0.09,0.36,0.15,0.32,0,0,11,0,0,9,5,0,1,0,0,0,0,TRUE,NA,NA,0.878028649017867,0.951998278048698,6.48982298492958,0.0793548570988831,0.0276198230124866,0.72077566869807,7.07136133888845,0.106857292034697,0.57476,0.21136,0.09012,0.04872,0.02852,0.01824,0.01052,0.0096,0.0052,0.00296,0.00814580363300126,0.00246729479365888,0.000380609309353457,0.000450929952365199,0.851041130717552,0.911362802761666,0.923911812465733,0.668068726860296,10.6119854435277,0.238657973567327,0.00032,0.0018,0.00388,0.00572,0.00852,0.01264,0.0206,0.0406,0.30296,0.60296,0.1758,0.04516,0.01148,0.878028649017867,0.951998278048698
135,"YKIC092311Loc_DoubleSound",609,24,17.0161,0.4414,0.1478,0.176309577,0.728539184,0.000410755,0.094740484,"Average",0.728539184,0.45,0.25,0.29,0.25,0.42,0,0,5,0,0,2,1,2,1,1,0,0,0,TRUE,NA,NA,0.340092265907457,0.248485686759118,2.01530124807316,0.392976607615406,0.168088339111189,NA,1.46094475062364,NA,0.10024,0.1446,0.1392,0.12428,0.10832,0.09716,0.08608,0.07448,0.06816,0.05748,0.0197474988739979,0.00696681232355983,0.00112210184187568,0.00126065567093889,0.539189357934522,0.293806038414682,0.268229727646544,NA,2.64289928849634,NA,0.03176,0.22288,0.26144,0.21584,0.1294,0.06856,0.0378,0.02276,0.00836,0.0012,1.07688,0.50928,0.19384,0.340092265907457,0.248485686759118
136,"YKIC140528Loc_DoubleSound",1632,-6,30.2318,0.292,0.5335,0.726602362,0.187988233,2.36e-05,0.085385762,"Mixture",0.726602362,0.52,0.24,0.37,0.25,0.54,0,0,13,0,0,0,1,4,4,3,0,0,0,TRUE,1,NA,0.429150754135112,0.308066954732097,1.42647478994755,0.308255509434575,0.0858999957217084,NA,1.92949564113007,NA,0.18168,0.17264,0.13664,0.1092,0.09496,0.0794,0.06872,0.0624,0.05268,0.04168,0.0367343191815375,0.00738296675848041,0.00101203748117778,0.00120951245225803,0.514668738940689,0.413994309549172,0.390821193317048,0.774429519000678,2.26758365894223,0.513788055623789,0.00912,0.06672,0.17884,0.21452,0.1958,0.14908,0.10076,0.05408,0.02828,0.0028,0.76504,0.37792,0.14316,0.429150754135112,0.308066954732097
137,"PSIC111210Loc_DoubleSound",1100,-6,10.7086,0.5256,0.2005,0.724740156,0.129193746,0.000123528,0.14594257,"Mixture",0.724740156,0.4,0.34,0.34,0.26,0.35,0,0.01,7,0,0,0,7,2,0,1,0,0,0,TRUE,NA,NA,0.566443807832811,0.605519579063174,2.59041010934989,0.319170293956345,0.0845582287642954,NA,1.96787634302514,NA,0.17604,0.17068,0.13108,0.11196,0.09696,0.0846,0.07344,0.06356,0.05224,0.03944,0.128571877104669,0.00770913162830691,0.000641873789809058,0.000640535093267886,0.344687655720318,0.589166058484176,0.658047227909479,NA,2.47165041517998,NA,0.00196,0.016,0.04268,0.08572,0.15692,0.22316,0.2436,0.17844,0.04816,0.00336,0.86116,0.407,0.14932,0.566443807832811,0.605519579063174
138,"PSIC091510Loc_DoubleSound",500,6,9.5575,0.2962,0.7919,0.723648257,0.18556504,0.011560631,0.079226072,"Mixture",0.723648257,0.4,0.62,0.29,0.28,0.34,0,0,19,0,0,0,7,7,0,0,0,0,0,TRUE,NA,NA,0.507586735083432,0.574734455929868,0.503366342631217,1.40075091781395,1.37139406049169,0.27392048054988,0.0861175755625484,NA,2.20029140385405,NA,0.19684,0.19144,0.147,0.10732,0.09052,0.0746,0.06468,0.05024,0.04448,0.03288,0.0378935004177722,0.00587202197240595,0.000616992186572339,0.00141324011870641,0.56355385886219,0.523471139029515,0.564329232544367,NA,2.30091891309615,NA,0.00452,0.03728,0.09792,0.14224,0.16916,0.22408,0.18724,0.09988,0.03436,0.00332,0.71344,0.3308,0.12312
139,"PSIC111710Loc_DoubleSound",609,24,20.2889,0.3154,0.8309,0.239428573,0.717630734,0.005421406,0.037519288,"Average",0.717630734,0.55,0.59,0.31,0.35,0.58,0,0,24,0,0,0,0,0,12,2,0,0,0,TRUE,NA,NA,0.564328619944168,0.632897333123303,1.43167347630468,0.335820886786276,0.0922731457865233,NA,1.77561895162483,NA,0.16532,0.16384,0.12956,0.11368,0.09656,0.08276,0.0778,0.06616,0.0586,0.04572,0.0471672382088867,0.0117965478883684,0.00144786655730632,0.00112523850017754,0.397976305457434,0.602649332079585,0.653322478332076,NA,2.39418169582075,NA,0.00172,0.02384,0.05508,0.07944,0.13608,0.19876,0.23108,0.18308,0.08556,0.00536,0.80608,0.38924,0.15304,0.564328619944168,0.632897333123303
